id	NC1_Control	NC2_Control	NC3_Control	U2OS1_Treat	U2OS2_Treat	U2OS3_Treat
ADD2	4.72531252014807	4.83124305458674	4.97013492635669	6.04204598529428	5.49877853579771	4.77926487740935
FGF4	0	0	1	0	0	1
RASAL2	12.183719212223	12.1950869133295	12.2239463849082	11.9277211595278	12.0096288838595	12.0101527981583
VPS9D1	9.22447216467559	9.10553696695845	9.29543012125389	8.84623917184761	9.22081273446852	8.99414290727298
ZNF37A	10.7015766386161	10.5976483287409	10.6570318012014	10.5827647476309	10.6522399683596	10.6788793657953
MARK3	11.5073598674315	11.4526863447453	11.4396400142925	11.2400363539062	11.2715158942356	11.3794608348523
SLC25A3	13.3188184392304	13.290424887328	13.3073590027637	13.2079514490091	13.2461859852501	13.2298582190895
FNDC3B	12.1698384812988	12.2293626327707	12.187799462976	12.0645624991294	12.0379185553847	12.0882463039957
FOSL2	13.1442148215335	13.192859522756	13.1965550194926	13.2341667379325	13.2277482311343	13.174961848517
CACNG5	2.64554597966752	3.13184351911949	2.02261821435073	1	1	1
CACNG4	1	0	0	1	0	0
FRYL	11.9863316544087	11.9959560516399	11.9849685226658	11.9931429347304	11.9979248817303	12.0228346607838
TMEM131	12.5850660115109	12.6443499295616	12.68909637375	12.4086055450921	12.4352409735435	12.4315567677522
FSCN1	12.7872725982711	12.8278579197711	12.7803323701611	13.1194605825473	13.0858014523808	13.0431504623011
ACTB	16.1592829658292	16.1592829658292	16.2098801459009	16.8365753484657	16.8365753484657	16.8365753484657
MOCOS	7.36666785644316	7.98556914056899	7.60511435800587	8.00960723009242	8.15256544111491	7.98276236914254
PLD1	10.4389462931877	10.3687717066303	10.3053259902407	9.8651851908566	9.75872224488932	10.008548520713
ATP12A	1	1.38997500048077	1.38997500048077	1.86165416690705	1.86165416690705	1
WDR62	10.3745880779325	10.3788385604308	10.3447155578331	10.6008987404625	10.5931644621836	10.5519325450471
DLG1	11.9520595976913	11.9784176380203	11.9952406479326	12.3573234143755	12.3672292835571	12.3807678371
RAB7A	12.6686355338876	12.6604777151369	12.6406505056013	12.3384031634666	12.4593338067606	12.4256141702511
BCAP29	6.48064755728168	6.89119600151824	6.81796104694858	6.25329927295783	6.78121278399479	5.947556610718
SEC31B	9.53492338179852	9.29543012125389	9.39317286443463	9.13370429451675	9.15827011139911	9.15402437111045
SART3	10.9230316026737	11.0089364672515	10.8353558808684	11.1198524826398	11.0535652413534	10.9926959671129
ARHGAP15	4.02000420004191	3.4702749057584	2.95536123761056	2.5343497689993	3.07440215722158	1
TUBA3D	5.70856189512266	6.14169628414273	5.89234721761051	6.22467870962182	5.85227330535362	5.9709154409615
PAX2	6.48064755728168	6.60089425167218	5.99725965829282	6.4402553700072	6.2126890870197	6.17128546204021
EXOSC7	8.85754671730859	8.92946199334054	8.89257246531479	8.95622244305207	9.04437052211097	9.15402437111045
KIFAP3	10.3107630034577	10.3840401065173	10.437542404761	10.233515087474	10.1919548382789	10.2912894585736
MKRN2	8.69451103147355	8.53400999735304	8.82042680252293	8.68429594400708	8.7469825047288	8.85754671730859
MCM6	12.1736749611289	12.1502373072259	12.1252653045813	12.4319592787777	12.5031548290113	12.4421306957604
REXO2	10.7425246613666	10.7245601093596	10.8469648596357	10.6659886556168	10.5477440502426	10.6733986704937
RBM7	10.8873020186567	10.8487470749746	10.9197636821651	10.9529484960151	10.9604128833496	10.9257112786004
RBMS2	11.21549083575	11.2418552818902	11.2131852114331	11.4343031341091	11.5415794639763	11.472050331717
BAZ2A	12.7057010092683	12.6182380064703	12.6233316494628	12.4635300805421	12.5063646534796	12.5495818502446
PTPN23	10.7497120094844	10.6733986704937	10.6925151661962	10.5185194146682	10.4963258214356	10.588636961938
MLH1	11.4510825534239	11.6040776925661	11.4833663493829	11.6718168172124	11.6763854962634	11.6787587686578
UNG	10.5314325101261	10.4272984657491	10.6940106553494	11.0170285735511	11.0305747470085	11.1161769817197
FMO4	6.99344454916752	6.92486064257212	6.96938960004824	6.4402553700072	7.19327646915994	7.11001654947564
KLHL20	10.3849218595322	10.4363040781414	10.535389083189	10.4224080929906	10.2417265878393	10.5390136171872
RGS11	1	0	0	0	0	1.86165416690705
SLC46A1	6.53579576091249	6.72650233466881	6.44267196495639	6.72417913617583	6.58881972166897	6.61787950024071
PLXNA2	7.31755939966997	7.4808141387208	7.54344823854258	7.56032601197318	7.27029614793185	7.57746344590687
SPAG5	12.1698384812988	12.1330371712435	12.1413585968879	12.21381904634	12.2117978408083	12.27237729689
ANKRD13A	9.68660805767073	9.51000713706268	9.42866661588951	9.42794986034069	9.35195321378156	9.57585636491593
TPD52	10.6363228817137	10.5404077195163	10.6097678237172	10.6237154570222	10.7404187674634	10.5501316229283
ACACB	6.97154610933283	6.92486064257212	6.90337983898462	7.24019156567173	7.04431822451639	7.397095562033
TRAF4	10.4728831811978	10.3788385604308	10.4296605604779	10.6545839673079	10.5124651663808	10.5582247894434
PAG1	5.8972049418871	6.04204598529428	6.26986968840088	6.17296695220168	6.66409888038745	6.42904052874872
GPATCH1	9.17613018084823	9.1174476730705	9.2591974849744	9.04713636383475	9.30614745995191	9.27355651367204
ICAM3	5.6571186574484	6.7164306812058	6.54652289627687	6.34351896907092	6.86474937358166	6.53202829686135
NT5C2	10.3374405570297	10.2520825095251	10.2960908884435	10.3248574963777	10.444162142456	10.401359560623
MCAM	11.4885602555058	11.4154607127255	11.4766111237815	12.1504697150499	12.1707662558599	12.0562013379048
GPC4	10.9994577440256	11.1207956166459	11.0856115909044	11.8915674472902	11.9277211595278	11.8384098153918
MBNL3	9.33631281905708	9.15109506426845	9.25452059828177	9.71010352080907	9.71882931543202	9.74701187888601
CAMSAP3	7.36666785644316	7.14119866875694	7.33424106748186	7.14119866875694	7.47386212432001	7.33857320980316
RAP1GAP	7.67750701650306	7.82377307511048	7.86105910174094	7.72527229762417	7.83430977036797	7.397095562033
XAB2	10.7252695147241	10.7297139254891	10.678744001952	10.6919511949642	10.6807127073553	10.6064476119989
ARHGEF1	11.342313150998	11.3115990121322	11.3378422502911	11.1379825244588	11.2206388612533	11.2129297226686
STXBP2	6.2107341726177	6.24815410918039	6.30494439688642	5.99389667796988	5.7221098769549	5.75632203452522
MAP2K7	10.6455091134622	10.6616956732559	10.6319626924449	10.6064476119989	10.5824608180041	10.6845754846762
NMRK2	0	0	1	0	0	0
DGKD	11.112550680708	11.1407456465699	11.1326009591467	10.7481207863925	10.9104466800743	10.9426862244025
CTTNBP2	7.64239116161572	7.69224725936837	7.49028538310907	7.84243848975778	7.77871212139419	7.7083861270858
RARB	3.1892848810174	3.91294917222217	3.13184351911949	4.88138836233984	4.16977793931865	3.70566879992182
TOP2B	13.5494012301829	13.5541089799418	13.4943596439121	13.3808840887152	13.4158522458027	13.3536696361125
TM9SF3	12.8666224380362	12.8847928894276	12.8503865034431	12.7834985876157	12.7846810380573	12.7586813715754
NFKB2	10.2459584136299	10.143304714067	10.058296542687	9.66057485327394	9.66867471416651	9.54543705468311
UBE2T	9.62519072105401	9.68836139456937	9.53078227769016	9.97822217271133	10.098301861282	9.89280714120195
PPP1R12B	9.19865670066687	9.06547743389438	9.16736526462	9.13370429451675	9.06009881891342	9.22561193758257
DNAJC10	13.2506848251348	13.3093007947287	13.2028408859535	13.1813868647215	13.1318472447757	13.128551906562
GTF3C1	11.3342207401344	11.3251760593802	11.3213774922519	11.3833149743625	11.3456273284819	11.273986707913
IL4R	8.5530690393423	8.67155641308128	8.50163346682373	8.49393860928647	8.44338594858764	8.21769347575882
USP33	11.8698730827076	11.8287721241899	11.7894610259198	11.8307481046976	11.875369738175	11.7396041323337
PAK3	9.04100264287481	9.41272107580133	9.24730943373296	9.19673983474903	9.0551943221696	9.20990568173405
CAPN6	6.80393158819487	6.68692239963757	6.38070310902556	7.5820522017262	7.99101083971302	7.88054693316774
DCX	0	0	0	1	1.86165416690705	0
SNRPA	10.4926091710309	10.5430442154541	10.6767264622036	10.7786009541877	10.8413568839816	10.6816438659533
EXOSC5	7.53236921568813	7.54532760147684	7.81625425020071	7.5820522017262	7.89462217189528	7.47326842145056
DYNC1I2	12.4725330805716	12.4813856436541	12.4064493772499	12.3548502100908	12.3803255657405	12.4292729610192
LRCH4	9.68338255967235	9.86084030220932	9.72119185153908	9.47496234547906	9.53403410169143	9.49818837568926
FAM76B	10.9378651285056	10.9862553231087	10.7588765496118	10.9495980865098	11.0352965579724	10.9607329795325
SIRT6	8.0780516796886	8.11933945984165	7.9881501931323	8.04709744687163	8.02789736036479	8.00912729098503
TYR	1	1	1.79248125036058	1.86165416690705	1.38997500048077	0
POLD3	10.6925151661962	10.6319626924449	10.6925151661962	10.990718178702	11.0830142875845	10.9969153240608
ACTN2	5.07864640989089	4.88138836233984	4.72531252014807	4.43690737887852	4.22393368962429	4.77926487740935
CAPZB	12.5829887491653	12.5288377015912	12.6220246989603	12.7012667749098	12.7142395963173	12.7353595339302
GPR137B	9.16448944366495	9.34829117578724	9.37946883469687	8.7277157515889	8.71100570650935	8.68729022546105
NAALAD2	8.32387978136653	7.85654278351102	8.08572412337578	8.38773952037463	8.45351727759578	8.32905560689117
JADE1	10.9100601726573	10.9327600784218	10.9710775166168	11.2762217862023	11.2513650947967	11.1922702517316
SLC25A43	8.17727698026759	8.09508092332585	8.35552273514831	8.11933945984165	8.36136182535333	8.3333841087219
UBE2A	10.758267242385	10.7052650653872	10.7969804755376	10.8810063648644	10.9367964364643	10.7951465149295
FGFR1	11.7049868455342	11.7170866191105	11.7274195615085	11.5881886518918	11.5637621238354	11.5262374604831
SMC1B	1.38997500048077	3.28877407141527	3.13184351911949	3.36093397262796	3.98844130602383	2.82954665391665
FBLN1	10.9294553659238	10.8887814815315	10.8682914529111	11.1981271884898	11.1390088060121	11.0992225115911
ITGA8	5.6571186574484	5.53053054891844	5.57749887072273	4.52228454756895	4.72531252014807	5.24542360249537
CST7	2.21461872992491	3.28877407141527	2.02261821435073	0	3.07440215722158	3.07440215722158
MAP2	8.13315071245088	8.55946794299199	8.43858729154306	9.26655207096106	9.22324983347293	9.15131425227218
PIAS2	10.5978777220058	10.6083015134343	10.5454467878737	10.5860318386181	10.5542960822194	10.5613903883623
AMPH	9.33631281905708	9.58894117781172	9.43251523478263	9.91131907978561	9.71104011287569	9.97754758256781
ARAF	10.6649813099208	10.5880952167474	10.5788149000344	10.5126380892027	10.558383028212	10.5746660947345
MCCC1	9.85998993553779	9.82832898513429	9.84654464558895	9.76968122501318	9.76828851194253	9.77030725499199
LAMP3	6.0595887794379	5.6046172106238	5.57749887072273	5.17069455628918	5.7221098769549	5.91304773640823
FAP	11.5048502477758	11.5228089597138	11.4436236418274	10.592424617585	10.6105759820576	10.7071540460051
NEBL	8.76774903144483	8.78112553881345	8.6569003409658	9.22812727315084	9.20990568173405	9.0391597681228
ACER3	10.7221411158699	10.6751425559513	10.6616278072723	10.7553561828382	10.7099986236508	10.780104945335
UBE2K	12.1933969319929	12.2212271416055	12.1597575074208	12.2160747419755	12.2749994798177	12.2460348435445
PIK3C3	10.2415295329202	10.1118090729498	10.2045687118249	9.98583978240183	10.0607870573463	9.9702324825164
N4BP2	11.8343011356445	11.9172717966877	11.9166733498385	11.7738147049088	11.8396146235396	11.7975674569981
TIGAR	10.407989760004	10.3731143754008	10.3608334842469	10.0313628740065	10.233515087474	10.1825713834306
TULP3	11.1903662862375	11.2300487322342	11.2900114669277	11.2590417371436	11.1220420290167	11.2773971983024
SYNJ2	11.1704345943037	11.1718846995775	11.2295908626545	11.2417124045982	11.1718846995775	11.2829382702069
ADCY2	6.16960397187874	6.5560478764736	6.54652289627687	6.36415729189584	6.04204598529428	6.26493340303641
PPP2R5C	12.2456737955956	12.3578880329402	12.2714801557097	12.1597575074208	12.2329428591224	12.1831471797525
RBFOX1	5.27709990417662	5.4496419199485	4.59364836012491	5.0858245302062	5.33648896665602	5.72717215179549
GNB1	13.0452976029307	13.0730238947614	13.034618904369	13.2179668239931	13.1874224099344	13.2079514490091
HOXA9	6.49683691424026	6.87715824979034	6.89119600151824	6.87715824979034	6.5560478764736	6.7692429542712
EDN1	8.58602344442868	8.56582970786644	8.64366404687992	9.74000440481973	9.69923601087057	9.51950720739633
MLLT10	10.9299358515116	11.0330833386736	10.9155148711523	10.9377545008646	10.9828363542821	10.8861936355471
ZCWPW1	6.760536976289	6.54652289627687	6.48064755728168	6.38070310902556	6.66409888038745	6.75623769663636
ADCYAP1R1	3.31169132537359	4.72531252014807	4.59364836012491	4.18549820160072	4.29969403223622	3.44935309207775
FGF20	3.1892848810174	0	2.3461359328418	2.82178753688403	3.81308732599455	2.82954665391665
ITM2A	1.86165416690705	1	1	2.5343497689993	3.4702749057584	1
NRDC	13.0220715519354	13.0452976029307	13.0472741488775	12.8572022001549	12.835068852353	12.8110730589926
VDAC3	11.5388969744981	11.6154422148814	11.5883378551858	11.7171896984599	11.7514884331578	11.6478216964145
PCM1	12.477462807367	12.5114020004469	12.5114020004469	12.4233815388711	12.4253001002611	12.4188321545061
TNRC6C	9.94665262254684	9.7603941130545	9.85160775506253	9.8947917056665	9.75423447487653	9.63920534136579
CBFA2T2	10.1764379703827	10.3345426428933	10.2290032485031	10.1678889210909	10.2042621540637	10.0901810995535
BRINP1	7.43246774800213	7.34920287764144	7.21478836778876	7.38274253191869	7.22357622427945	7.27806151375185
ITCH	9.39074921151317	9.31016716121827	9.29716972756737	9.35443980883842	9.37017654150293	9.32465955970437
PKD2L2	6.04204598529428	5.82690104740451	5.3068614808783	5.53053054891844	4.9834471428085	4.77926487740935
TP53INP2	10.4398408649387	10.5114981471087	10.3044585712981	10.6755666894329	10.6653877561096	10.6150010853113
SDF4	11.4992877948405	11.4680915544569	11.6208948308876	11.5473630598669	11.4809272715784	11.4755234956026
MYH7B	5.80623891443883	5.64295062862501	6.0595887794379	5.35393353855449	5.4663026229566	5.47170620257199
TP73	7.86728234058285	8.22636032577786	8.08976439737091	8.93121488914494	9.04250417842823	8.97651813142651
TOLLIP	9.45408394612567	9.20498129212846	9.46308227241156	9.23772314091797	9.11514408748593	9.17817764582105
UBE2D4	8.98561919061602	9.25874593709807	9.20130302632286	8.57199359381572	8.72262394648338	8.57523556834421
CLUL1	5.8972049418871	5.7221098769549	5.50142094077499	5.17069455628918	5.33648896665602	4.83124305458674
RUNX1T1	1.38997500048077	2.25845779756387	1.38997500048077	1	1.86165416690705	1.86165416690705
CDH17	1.38997500048077	1.38997500048077	0	2.82178753688403	1	1
THOC1	11.0624726409942	11.0243273326508	10.9883659693945	10.9142908456885	11.0127427324218	10.9230895003809
FKBP7	8.91436213930132	8.86431714473503	8.87917795769902	9.16163924224593	9.18067828795932	9.11153015779312
OSBPL6	9.34550801213524	9.16343989045996	9.19270915419302	9.53731253329341	9.3917651502975	9.34811630363024
SLC1A3	11.2875679555683	11.402370386167	11.2842610313142	10.7867027411557	10.8496220348642	10.7071540460051
XRCC5	14.3368171367491	14.3817529828157	14.3749878705613	14.493235232021	14.493235232021	14.4846775705364
LXN	0	0	2.02261821435073	1	0	0
SP140	6.41234731389641	6.81504451457629	6.5613091868857	5.21426529295853	6.11281591032612	6.41234731389641
MKNK1	7.53868905531329	7.42362467562461	7.87172479318694	7.4168876410043	7.08014219026116	7.59048588199143
TNS1	10.9737190594846	11.1207956166459	11.0080522377597	11.471027957543	11.3922976838975	11.3890888096214
REXO1	9.46557828589056	9.61234425765363	9.74754488564524	9.70162904695619	9.76622357935628	9.64876692593007
SAR1A	12.5114020004469	12.4943034221324	12.4813856436541	12.5950695663912	12.6369927692622	12.6149750858608
CDC14A	9.26073070535939	9.04754395437493	9.03530837650723	9.11533629310119	9.13968530551602	9.18067828795932
RAPGEF3	6.760536976289	6.74707579888673	7.14119866875694	6.6435758139392	6.62001684030031	6.41234731389641
CEACAM1	5.96759884805522	5.96759884805522	5.6135605661504	4.52228454756895	5.21426529295853	5.43859638337863
SENP1	11.1643147020757	11.2036606615113	11.134194980822	11.405732233656	11.3955338722375	11.4060097915729
CIC	11.7628596711199	11.7298723151444	11.8989876296064	11.5344705122198	11.5647652542354	11.5939885952587
LIPE	6.44594343274787	7.21300063335658	6.95775093249077	6.84808188025526	6.95775093249077	7.00931050763742
FDFT1	12.9810450809815	12.9480851643805	12.9377246614152	12.7605639602127	12.7086043704596	12.6868876189373
PAFAH1B3	9.02708935067815	9.30546812696949	9.05208412291611	9.27813712209767	9.20990568173405	9.22561193758257
OPHN1	10.4794955873376	10.5686624937909	10.5649492969904	10.7280379011327	10.6089290764773	10.6913341186714
KIF22	11.1137749461007	11.0294314546477	11.118966509543	11.2938609926913	11.2814422349463	11.3480619250266
CARMIL1	10.5991813724042	10.5205212523129	10.5725896952025	10.6090008737841	10.5010468137397	10.5604563183149
PGM1	10.8255029833111	10.7466745634068	10.7749536531863	10.8569523091755	10.9613875927354	10.7658367285157
DDX1	13.0166984948763	12.9995581644143	13.0233330900002	12.9733698987287	12.9321803033254	12.9523765435015
DNM2	10.9234673396096	10.8634022197373	11.0066065303655	10.8599735866809	10.8507271775617	10.7776321431967
EPB41L2	13.3049938000552	13.3188184392304	13.3011492840139	13.3288263068446	13.3418874879204	13.3554104964056
RIMS1	4.02000420004191	3.28877407141527	4.31202746247685	3.4702749057584	4.59661701926913	4.65263810842324
MOXD1	9.96193922369237	9.84993639669531	10.0278458160938	10.1335638267885	10.2933016632787	10.2702790999852
STX7	11.0197019777238	11.1298131414148	11.0329159953002	11.0131734731114	10.9038498831906	11.0042307483822
RABL2B	10.5616228258743	10.5021336881154	10.6119482766471	10.2755095480845	10.2970068171462	10.3698316594836
KEAP1	9.97681479128731	10.1152432456597	9.94206716970034	10.2959114487285	10.077421124932	10.1598988881236
DDX43	9.45091277987422	9.4258318318465	9.34829117578724	9.20130302632286	9.21743748990785	9.27831224898478
PTPRH	5.64061609727755	6.16349675249562	6.12262975715325	4.59364836012491	5.4109432977773	5.24542360249537
DCT	0	1.38997500048077	0	0	1	0
SLC35C2	10.758267242385	10.7252695147241	10.7081795392919	10.7081038549415	10.6202570134484	10.5843163444354
CRYBG3	11.1524684452505	11.3244397452627	11.3229468568803	11.3053367968188	11.2081647538996	11.127609359295
EPHA6	7.26087130302769	6.95775093249077	7.0471742090489	7.31087050722077	7.29316446290265	7.42085200869263
SCTR	2.21461872992491	1.38997500048077	1.79248125036058	1	1.86165416690705	3.44935309207775
RFX3	10.0044819043235	9.92976660757186	9.96921035407502	9.9794457062684	10.0019432937135	10.1628197509961
RIF1	12.7615442707562	12.7626878309167	12.8079894581407	12.9081230330073	12.9189880813257	12.8994420674718
RAB21	10.8094161213623	10.799038574222	10.8018860340498	10.7206073858563	10.8483021142467	10.7314128877989
SLC4A4	5.07864640989089	5.2831875501808	5.33648896665602	6.31366055673422	5.07864640989089	5.81944331693282
SMARCA2	11.119298174471	11.0836012302716	11.0103253210066	11.0387228868326	11.1828710790103	11.1520290363323
RDH8	0	0	1.79248125036058	0	0	0
SESN1	10.3308210072989	10.536304013411	10.1912418800098	9.62789736690419	9.69923601087057	9.50434901919214
MID2	8.94855078307777	8.73190014958618	8.68199984426414	8.52041038096483	8.54793166481037	8.52517725991465
DNAAF6	0	1	0	1	1.86165416690705	0
COL5A3	10.0278458160938	9.85874283386832	9.89715633147827	9.22265436854007	9.11297180420848	9.27355651367204
SRCAP	7.68401467178546	8.09508092332585	7.87172479318694	8.02925831370874	7.93713281566253	7.92983247581859
PUM3	10.4641619059674	10.4540320259226	10.3950166480141	10.5288350021197	10.4486135007705	10.6772968427297
CPB2	1	1.91530884938828	3.26045323784155	2.5343497689993	2.49728436544322	2.5343497689993
CHRNA3	6.90531116803049	6.60089425167218	6.39275513141089	6.19296669394512	5.8722430414306	6.07382457622912
KCNN2	2.64554597966752	3.57284217480594	2.3461359328418	2.25845779756387	4.09024816144829	3.26045323784155
CNOT4	10.0710716476876	10.1608160262979	10.0740951653208	10.055111948618	10.1118090729498	10.155692627768
PSEN1	11.9382227913123	11.9590706799709	11.8920652178053	11.7849561605652	11.7996084975113	11.7848191946689
CPOX	11.1103943626767	11.1056914730255	11.089172006436	11.0092734199237	10.984380439819	10.8958233059162
CLDND1	12.0364536676039	11.9865103924271	12.0105697817836	11.9696478839122	12.0252158668666	11.977630889901
MOK	9.08387930502647	9.13351481522341	9.13434127333736	8.6931533816678	8.74095340097214	8.71100570650935
HSP90AA1	15.3674983627296	15.4679154073545	15.4390304263206	15.4390304263206	15.4390304263206	15.4976140694803
RBL1	11.1959255092993	11.2460092416827	11.1705288881021	11.4222615296837	11.3545816311759	11.3736455893451
DLGAP4	11.2999510747093	11.3178848039823	11.2946420237721	11.220788875851	11.2417124045982	11.3147270279153
IGSF9B	9.42372284669712	9.40561418226538	9.45408394612567	8.49393860928647	8.44962256298212	8.42118723483542
NDC80	12.7526786914721	12.7384911746308	12.7109526752386	12.8809857679945	12.8906391660376	12.9118000374681
AP4E1	10.8731140717572	10.9288929838425	10.8781282305445	10.7963089453617	10.8138761850253	10.7740516803724
RSBN1	10.5716827451239	10.6372884905157	10.7177691301162	10.7024061030283	10.7507067105931	10.7934073002449
MAGI3	10.7081795392919	10.8292123180231	10.8725383951265	11.0320569901744	10.9399640092076	10.9257112786004
AFP	4.63828517824577	4.77926487740935	4.39358734095717	3.66087273822466	3.98844130602383	4.77926487740935
COL4A4	7.59231850852512	6.94601629474824	7.64585354720897	8.08813547922025	8.09546687738682	8.11167715228027
TCF7	2.21461872992491	3.91294917222217	2.95536123761056	1	3.07440215722158	3.07440215722158
OSTM1	10.0172252679918	10.0255915209299	9.89304299131746	9.78098248005226	9.79094710014124	9.6105398057851
CDH7	3.02074747474036	3.57284217480594	2.02261821435073	4.43690737887852	3.91294917222217	3.70566879992182
IMPG2	4.88138836233984	5.8722430414306	4.97013492635669	5.82690104740451	5.61598942828869	6.19296669394512
PCNP	13.5786090481633	13.5369530571472	13.5138651407912	13.3488788141179	13.4201264079371	13.4184835731143
EXD2	10.3040639962418	10.3650708497428	10.3179814247971	10.147963488985	10.1574824670252	10.2084701892361
ARG2	8.98822665000336	8.65656959911555	8.66573840782288	8.65414490501788	8.7325222693989	8.77812796513924
MEF2C	6.77387201790846	6.01982909798621	6.53316787493611	6.74905481560145	6.62001684030031	6.7423553139736
PTPRC	4.47132692096585	4.77926487740935	4.87157274749758	4.09024816144829	4.54443359265184	4.89553651193759
CACNA1S	0	0	0	0	0	1
PKP1	0	1	0	1	0	1
UBA5	11.242865091858	11.3244397452627	11.3169392474096	11.2408708425315	11.2062865548615	11.1625599341338
STK17B	10.6062068168219	10.6574609528743	10.537588816218	10.6297894684637	10.6278657226471	10.6616956732559
CDC14B	10.3308210072989	10.1666227201094	10.2502682915402	10.0505210601333	10.0869202447404	10.0800560048576
ZNF510	10.2197403816928	10.3243739307693	10.134658527936	10.3374405570297	10.254009038505	10.1963112489647
LRP2	0	1	1	1	1.38997500048077	1
ZNF506	5.58052342850777	5.49328229544465	5.47170620257199	4.72531252014807	5.33648896665602	5.13090619883294
JMJD4	5.67600096419062	5.64295062862501	5.81100043980496	5.82690104740451	6.06392131419339	5.99725965829282
DUSP12	9.70427085196138	9.63906817696216	9.71382898554788	9.81934126973656	9.62762082958391	9.84690542225484
AACS	10.5961629325583	10.5493224334532	10.4429403179529	10.5971976492341	10.5067355829561	10.6120899842251
DELE1	10.8105549882295	10.8427746452024	10.8353558808684	10.6520863436071	10.6947312884172	10.6649813099208
CADPS2	9.00824332371397	9.10799117083652	9.2341384186413	9.56794060054535	9.57852545607779	9.52111267928501
PCDHB4	3.31169132537359	1.38997500048077	2.76533162793585	3.02074747474036	2.49728436544322	1.86165416690705
PCDHA6	7.38847082628875	7.41236749945353	7.15404358079603	7.22132563358915	7.09083206340193	7.31231843919117
PCDHGA2	4.417276149194	4.83124305458674	4.54443359265184	3.4702749057584	3.07440215722158	2.25845779756387
IFT25	10.5877776572868	10.6265391692198	10.6750082267901	10.6848427738687	10.8232093953478	10.7438748414069
PHLPP1	8.14589612048178	7.89738387639347	8.26314228780112	8.5676085674482	8.48995251455656	8.62556905861922
ATP8B1	5.64061609727755	5.2831875501808	5.66858822989381	5.24542360249537	5.61598942828869	5.13090619883294
IL12RB2	5.20855497911576	4.92511198498753	4.97013492635669	2.5343497689993	4.72531252014807	4.65263810842324
SMARCD3	7.54769440084711	7.55542148409709	7.35062146095069	7.25925211055548	7.41958314467432	7.61473328457496
WDR70	10.7225547618483	10.6963288522285	10.7768039778382	10.6692901937705	10.5981071152706	10.7633582639173
FYB1	2.85786748749037	1.38997500048077	1.38997500048077	1	0	0
MPP4	4.54443359265184	4.54443359265184	3.84785176296312	4.02000420004191	4.35787866883258	4.25151124849956
STRADB	9.68660805767073	9.80746684996261	9.78098248005226	9.4258318318465	9.45883672240928	9.51950720739633
BZW1	13.8764257660178	13.9149936363205	13.8728268499606	13.8579393223899	13.8286019124002	13.8436654054377
PGR	1	0	1	0	0	0
C1QTNF3	5.80623891443883	5.947556610718	5.86766291869358	6.04204598529428	6.95775093249077	6.59093823029389
ME2	10.9085490018506	10.9318774890575	10.9058507358494	10.9265349271553	10.8889743724247	10.9886402952825
C5orf22	11.2901502358521	11.3185356716892	11.3263872384964	11.1026588966566	11.1981271884898	11.2170982526659
CCNT2	12.3453208769269	12.3603554730154	12.3598241395098	12.2982682749108	12.2555360703203	12.2615844345587
FAM135A	10.0901810995535	10.1287542150051	10.1355205826949	10.1856225070782	10.105671062948	10.0881537288268
COL19A1	2.85786748749037	3.57284217480594	2.76533162793585	3.02074747474036	2.72149256029689	1
EPB41L3	11.0437197942381	11.0552898954602	11.0370518087913	11.3462332190915	11.4403334874801	11.3767545516297
COBLL1	9.70427085196138	9.76220763357265	9.57552837750213	9.82832898513429	9.96023236813763	9.73744102139194
DLG3	9.12951033070077	9.1235244379682	9.14691054749464	8.96847812373992	9.07075929952237	8.98467441349293
KCNK2	4.02000420004191	4.02000420004191	3.67233136520382	3.66087273822466	3.36093397262796	4.25151124849956
SERTAD4	10.7777681797275	10.7497120094844	10.7135346788822	11.3087024680242	11.3361300659936	11.3746996204259
TRAF5	10.0253336678233	10.1630287453171	9.9302719803705	10.135926251581	10.0167549204144	10.1311828471445
MRPL22	10.4185264654861	10.2965363207467	10.4356589660344	10.1086803270749	10.3695719327314	10.3053259902407
GEMIN5	10.7370113738037	10.8163611313652	10.7695571298788	10.777496106666	10.8507271775617	10.7967707798532
OPRK1	5.70856189512266	5.80623891443883	5.82690104740451	5.91304773640823	5.43859638337863	5.43859638337863
NFE2L1	13.1205483593677	13.0967899249995	13.1209287282822	13.0738721804589	13.0554352306992	13.100888186948
SEMA5B	0	1.38997500048077	0	1	0	0
GSK3B	12.9733698987287	13.0100791927102	12.9714069851875	12.8906391660376	12.9081230330073	12.9022895521549
ITGB5	12.9781255684037	12.9846093482474	13.0358115718548	13.2035428726886	13.1485200048128	13.1987637997884
ERC1	12.4302655833144	12.3798832943809	12.4319592787777	12.569938646308	12.4733293859654	12.4786841620876
XPO1	14.65167147787	14.7264868063667	14.681693771247	14.7302287855804	14.7802356215401	14.7802356215401
RNF13	9.86391379233669	9.94371272462534	9.63394155192672	9.75002580387775	9.64323613304271	9.78147907318236
TRPM3	5.37839497212071	5.01143533278822	5.3068614808783	5.46163356026166	5.21426529295853	5.49877853579771
PALB2	9.80892585103974	9.74729003753078	9.84884728886554	9.90780614648073	9.97849494548418	9.78988939775667
DOP1A	8.22636032577786	8.48735781577152	8.21120233526442	8.75593081655825	8.43858729154306	8.66162727715664
LYRM2	10.8850407855818	10.9157786861736	10.9629794581162	10.7400200825593	10.7310501420077	10.7825434339978
BCKDHB	8.66162727715664	8.64740620184885	8.54528939076076	8.55688346337686	8.73734692756362	8.68729022546105
